xi,omega,alpha,mods_id,name,value,params_1
430.05333579917055,138.1613964893565,1.360224786201828,med_dist,wlauc_cat,"(-Inf,250]",52
4.662915848976935,3.4453919266536386,1.4585328366282801,post_tx_death,wlauc_cat,"(-Inf,250]",52
0.08002716119286374,0.07351592207397885,1.9960397582304255,ptd_ppy,wlauc_cat,"(-Inf,250]",52
1.7855958029822492,2.1790425425463367,13.13830632586029,med_offer,wlauc_cat,"(-Inf,250]",52
117.02501384350815,12.662761820482396,0.909106801657266,can_count,wlauc_cat,"(250,300]",52
62.03078860067256,9.895701045144511,0.8760859848603187,tx_count,wlauc_cat,"(250,300]",52
18.88115744652457,6.511366306721953,1.5926624246269516,wait_death,wlauc_cat,"(250,300]",52
0.08424550753804314,0.03434436713942182,2.1215608693727885,wld_ppy,wlauc_cat,"(250,300]",52
0.279380859502497,0.05331257563237084,1.4476258639204989,tx_ppy,wlauc_cat,"(250,300]",52
447.7027908810427,75.16040658663864,1.2099574510560325,med_wlt,wlauc_cat,"(250,300]",52
350.14108494758364,94.58129539419726,1.6600411495782033,med_dist,wlauc_cat,"(250,300]",52
9.23784394941474,4.588122420772815,1.2072040352708995,post_tx_death,wlauc_cat,"(250,300]",52
0.09060547855529281,0.04650790240690681,1.3375034990875037,ptd_ppy,wlauc_cat,"(250,300]",52
16.04593607697536,10.41418815368509,3.8125134783167876,med_offer,wlauc_cat,"(250,300]",52
221.3053456296798,17.8358503883357,-1.4401557036839,can_count,wlauc_cat,"(300,325]",52
128.4798850754527,11.439142427514774,-0.5287348391744946,tx_count,wlauc_cat,"(300,325]",52
27.495964622577826,5.707569801524751,0.5770005103386608,wait_death,wlauc_cat,"(300,325]",52
0.06822715320412275,0.021858600553795605,1.8718419101464034,wld_ppy,wlauc_cat,"(300,325]",52
0.31485484015956805,0.04811304376629012,1.8711035626245003,tx_ppy,wlauc_cat,"(300,325]",52
460.9975910860305,51.57394195029647,0.7357341626550373,med_wlt,wlauc_cat,"(300,325]",52
356.0910339866547,68.19872299959208,1.857177277962585,med_dist,wlauc_cat,"(300,325]",52
15.9128212373707,6.177838357829128,1.390890186019065,post_tx_death,wlauc_cat,"(300,325]",52
0.082605118080085,0.03472719758214403,1.689280404515163,ptd_ppy,wlauc_cat,"(300,325]",52
18.137731320948316,7.037788501525978,2.3069663080164724,med_offer,wlauc_cat,"(300,325]",52
898.1286494326213,19.84311773184755,0.8585644934809777,can_count,wlauc_cat,"(325,365]",52
730.9128240269786,20.731590499768824,-0.5324403491731506,tx_count,wlauc_cat,"(325,365]",52
43.792002362532735,8.189103530868438,1.1570941478040315,wait_death,wlauc_cat,"(325,365]",52
0.026613112072509635,0.005208157936913328,1.2314988566419487,wld_ppy,wlauc_cat,"(325,365]",52
0.4325634065361858,0.02025918824582516,0.8150005246411248,tx_ppy,wlauc_cat,"(325,365]",52
475.8560055429565,23.79214009490824,0.8392677086847077,med_wlt,wlauc_cat,"(325,365]",52
388.097845355806,21.294073408746115,0.7645751891733179,med_dist,wlauc_cat,"(325,365]",52
97.15653474322706,13.425410606311708,1.691676632516368,post_tx_death,wlauc_cat,"(325,365]",52
0.08346670570440924,0.011114180733681624,1.406594703934767,ptd_ppy,wlauc_cat,"(325,365]",52
13.749638609494601,1.7208523394898045,1.5642543786076992,med_offer,wlauc_cat,"(325,365]",52
1280.7717192998066,3.7684888591285066,1.5845474557333885,can_count,wlauc_cat,NA,52
958.9887687318936,22.75629818537878,-1.1402329772707707,tx_count,wlauc_cat,NA,52
101.27358578651204,11.61693167176709,0.9719743856049597,wait_death,wlauc_cat,NA,52
0.04401695084223747,0.005664317268373622,1.1570225782046806,wld_ppy,wlauc_cat,NA,52
0.41216041695839833,0.01553229490650457,0.3486736028222298,tx_ppy,wlauc_cat,NA,52
472.401063993551,21.42962855806211,1.009775937412174,med_wlt,wlauc_cat,NA,52
411.6313164263087,19.262274557932678,-0.7472342213574005,med_dist,wlauc_cat,NA,52
136.44101695335127,14.872479175701628,1.1195449254696408,post_tx_death,wlauc_cat,NA,52
0.0897093158005805,0.010164974578215543,1.1736726818401093,ptd_ppy,wlauc_cat,NA,52
14.501299835995468,1.6801976252281419,1.5751626951808513,med_offer,wlauc_cat,NA,52
1280.7717192998066,3.7684888591285066,1.5845474557333885,can_count,ov,ov,53
978.0423861873539,22.233025290560683,-0.97662543410653,tx_count,ov,ov,53
97.19724666285082,11.663139678877474,0.8346103485591608,wait_death,ov,ov,53
0.04315310009700012,0.005597566054613744,0.9286005355312473,wld_ppy,ov,ov,53
0.42046843534295586,0.020029588396220932,1.1214598059209095,tx_ppy,ov,ov,53
466.50897200706754,19.147725976367507,0.6056556352257657,med_wlt,ov,ov,53
195.89034448440432,19.634746633623312,-2.1129610814342774,med_dist,ov,ov,53
144.83360159324596,15.357651439665819,1.1654560636559665,post_tx_death,ov,ov,53
0.0925890295957238,0.010418028147602542,1.2060510992580686,ptd_ppy,ov,ov,53
9.286397651502742,0.9501976425794826,1.0696245098766757,med_offer,ov,ov,53
553.5770160669757,20.97454426895066,-0.8771666871561277,can_count,dx_grp,A,53
444.24551852860463,21.064788780285436,1.0242721924332958,tx_count,dx_grp,A,53
17.11385213311877,5.47869579046428,0.8973229065288454,wait_death,dx_grp,A,53
0.015068246686872072,0.0051131777960787645,1.0633005339990713,wld_ppy,dx_grp,A,53
0.39791758493160173,0.02376889328037367,0.9888424879717155,tx_ppy,dx_grp,A,53
551.16068194743,37.93212542011073,1.2465906966451425,med_wlt,dx_grp,A,53
204.92463199197547,25.129353727602442,-1.2956659652803635,med_dist,dx_grp,A,53
68.74206774030647,9.545087465874056,0.8695870099967902,post_tx_death,dx_grp,A,53
0.09080994922030874,0.014686025658968507,1.1680820562124243,ptd_ppy,dx_grp,A,53
9.776867100771831,1.3721217466693127,0.9734016234876859,med_offer,dx_grp,A,53
68.1253365929925,9.280471515935103,0.7429865314956592,can_count,dx_grp,B,53
42.12337417070285,7.617134964277098,0.68085869813613,tx_count,dx_grp,B,53
3.5645724801267433,3.2303769369496096,1.6028859373718447,wait_death,dx_grp,B,53
0.021050621941859374,0.021419417255907625,1.775413722187836,wld_ppy,dx_grp,B,53
0.23121769994905467,0.07127494363472947,2.425852391456609,tx_ppy,dx_grp,B,53
578.8214205559145,102.5802644124795,0.38691362230711146,med_wlt,dx_grp,B,53
70.91109661257615,92.56786615972091,3.9877703658900465,med_dist,dx_grp,B,53
4.166088618092639,3.8659593599218103,1.9750805962644742,post_tx_death,dx_grp,B,53
0.05668917936496632,0.058206791992673014,2.360683089871439,ptd_ppy,dx_grp,B,53
6.053441473256118,4.505597294232372,3.3729546887819613,med_offer,dx_grp,B,53
100.9480379087258,11.278612747265651,0.7184819226801803,can_count,dx_grp,C,53
85.42126084886723,10.545121683277248,0.7570130872427762,tx_count,dx_grp,C,53
2.554415073416365,3.0498417462522602,1.8750215575605143,wait_death,dx_grp,C,53
0.017275507913602824,0.02268456590504883,2.0589347523490815,wld_ppy,dx_grp,C,53
0.5736861557787176,0.09925014410737053,1.935048999509581,tx_ppy,dx_grp,C,53
329.67794718649213,66.76236256892072,1.6049102577110277,med_wlt,dx_grp,C,53
193.05661639290207,34.889637159467966,-0.6462072528920924,med_dist,dx_grp,C,53
8.049786592954042,4.682146213685475,1.7893288788606239,post_tx_death,dx_grp,C,53
0.049810726440441294,0.03130724246299281,2.0991058899379778,ptd_ppy,dx_grp,C,53
3.1076216827753758,1.5047887536560542,3.0751643237222255,med_offer,dx_grp,C,53
572.3242722821599,21.129721763886124,-0.7713631183947609,can_count,dx_grp,D,53
368.7771829685417,18.788474833306623,0.3179848846949486,tx_count,dx_grp,D,53
65.96503732496002,10.954720633307453,1.1971864557617118,wait_death,dx_grp,D,53
0.08062809926408926,0.01352307030563858,1.1885838441109255,wld_ppy,dx_grp,D,53
0.43481969440625434,0.03456315333631849,1.3115215954125765,tx_ppy,dx_grp,D,53
380.48547495222675,25.86642538891125,0.9268539017725401,med_wlt,dx_grp,D,53
175.3909477050745,20.830632281844398,0.09690454794115506,med_dist,dx_grp,D,53
56.86136272587333,9.712956322625576,0.9305315472250643,post_tx_death,dx_grp,D,53
0.09590380874124553,0.017076342387687495,1.0068265338292108,ptd_ppy,dx_grp,D,53
10.029417380982219,1.805122912802097,1.7161708185637419,med_offer,dx_grp,D,53
1280.7717192998066,3.7684888591285066,1.5845474557333885,can_count,dx_grp,NA,53
978.0423861873539,22.233025290560683,-0.97662543410653,tx_count,dx_grp,NA,53
97.19724666285082,11.663139678877474,0.8346103485591608,wait_death,dx_grp,NA,53
0.04315310009700012,0.005597566054613744,0.9286005355312473,wld_ppy,dx_grp,NA,53
0.42046843534295586,0.020029588396220932,1.1214598059209095,tx_ppy,dx_grp,NA,53
466.50897200706754,19.147725976367507,0.6056556352257657,med_wlt,dx_grp,NA,53
195.89034448440432,19.634746633623312,-2.1129610814342774,med_dist,dx_grp,NA,53
144.83360159324596,15.357651439665819,1.1654560636559665,post_tx_death,dx_grp,NA,53
0.0925890295957238,0.010418028147602542,1.2060510992580686,ptd_ppy,dx_grp,NA,53
9.286397651502742,0.9501976425794826,1.0696245098766757,med_offer,dx_grp,NA,53
217.5455908113254,15.982221249034374,-0.6409384202150433,can_count,hgt_cat,"(-Inf,62.2]",53
125.40664055556987,12.455704438537122,0.7646048659090108,tx_count,hgt_cat,"(-Inf,62.2]",53
19.244951166583384,4.922256537292327,0.6298436411743931,wait_death,hgt_cat,"(-Inf,62.2]",53
0.04322280533369869,0.013964793370925694,1.2295658124403361,wld_ppy,hgt_cat,"(-Inf,62.2]",53
0.2963152808453384,0.0380619145652501,1.2167370465658047,tx_ppy,hgt_cat,"(-Inf,62.2]",53
537.3483264879603,73.4099700222583,1.9540242730202944,med_wlt,hgt_cat,"(-Inf,62.2]",53
212.28754759620915,46.71392923832236,-1.4929076460522588,med_dist,hgt_cat,"(-Inf,62.2]",53
16.813916383192122,4.741145075877652,0.7532143679527902,post_tx_death,hgt_cat,"(-Inf,62.2]",53
0.07496726480959827,0.027574173108073818,1.3792938791936267,ptd_ppy,hgt_cat,"(-Inf,62.2]",53
6.726790968945182,2.4631503844186255,1.941716192922466,med_offer,hgt_cat,"(-Inf,62.2]",53
282.53736809489027,17.088893383174142,0.6550000910518773,can_count,hgt_cat,"(62.2,65]",53
202.97919200940058,15.607980245924912,0.7748000869604295,tx_count,hgt_cat,"(62.2,65]",53
20.988527161309865,5.739130849232193,1.040664188327439,wait_death,hgt_cat,"(62.2,65]",53
0.03823146905117326,0.012167876650640414,1.4678799932333841,wld_ppy,hgt_cat,"(62.2,65]",53
0.384503708860594,0.03258112071985877,0.8273897580281041,tx_ppy,hgt_cat,"(62.2,65]",53
491.21749539296707,40.386013175212405,0.6120143025637566,med_wlt,hgt_cat,"(62.2,65]",53
165.56606540318472,28.209952509046005,-0.10553696194009136,med_dist,hgt_cat,"(62.2,65]",53
27.162915433808774,7.760759712269049,1.534305694087409,post_tx_death,hgt_cat,"(62.2,65]",53
0.07899737927772567,0.023957981507645415,1.833232297118691,ptd_ppy,hgt_cat,"(62.2,65]",53
9.01654659311166,2.295082064933344,1.9653026209235809,med_offer,hgt_cat,"(62.2,65]",53
210.66284236419338,16.79135202903505,0.9460327208933446,can_count,hgt_cat,"(65,67]",53
162.4008640248751,14.153277118202496,0.6253406577881058,tx_count,hgt_cat,"(65,67]",53
15.288194203945283,4.609882359710616,0.686499514468839,wait_death,hgt_cat,"(65,67]",53
0.03971883231167042,0.012880012927939223,0.7909269907014412,wld_ppy,hgt_cat,"(65,67]",53
0.4125491784557456,0.05078211229192683,1.556447435243071,tx_ppy,hgt_cat,"(65,67]",53
444.26014468984374,46.99688319927571,0.8168509582402118,med_wlt,hgt_cat,"(65,67]",53
185.50827197124542,37.10604894976763,-0.794472680692656,med_dist,hgt_cat,"(65,67]",53
22.838401712613095,6.431364001615907,1.1983443548744759,post_tx_death,hgt_cat,"(65,67]",53
0.08477358936043314,0.02338538954110151,1.0924062923103548,ptd_ppy,hgt_cat,"(65,67]",53
9.302877207117778,2.800755326187326,2.02935962585783,med_offer,hgt_cat,"(65,67]",53
334.0415962733274,19.039402407958704,-0.8569810987815604,can_count,hgt_cat,"(67,70]",53
254.16117608734257,15.708396397917252,0.3428505665901192,tx_count,hgt_cat,"(67,70]",53
20.340280410926844,6.341752506064061,1.093164397630015,wait_death,hgt_cat,"(67,70]",53
0.0372659926370372,0.012541557889119282,1.3437319086511343,wld_ppy,hgt_cat,"(67,70]",53
0.4590256164134518,0.042148212864930104,1.3524143825018502,tx_ppy,hgt_cat,"(67,70]",53
408.00202319404815,41.82810678335575,1.1656428616161894,med_wlt,hgt_cat,"(67,70]",53
202.41530930259464,35.204548708555585,-1.7999640727811037,med_dist,hgt_cat,"(67,70]",53
37.1598905111989,8.344180576613688,1.4129007217921468,post_tx_death,hgt_cat,"(67,70]",53
0.08811169842456136,0.02052382614436163,1.5038716660174603,ptd_ppy,hgt_cat,"(67,70]",53
10.408271975565661,1.5528616067665941,0.42715353810855283,med_offer,hgt_cat,"(67,70]",53
242.1522633227816,14.254328292352554,-0.3265235896424203,can_count,hgt_cat,"(70, Inf]",53
191.59412385472038,13.600882859579364,0.5710779808904658,tx_count,hgt_cat,"(70, Inf]",53
13.131551172079487,4.968638834495539,1.117333063996077,wait_death,hgt_cat,"(70, Inf]",53
0.035493472692312227,0.012275221163476647,0.9190096664001365,wld_ppy,hgt_cat,"(70, Inf]",53
0.4857931852519455,0.04934139293530256,1.2390644494189678,tx_ppy,hgt_cat,"(70, Inf]",53
388.54992580891496,44.13672258476729,1.3353092168570548,med_wlt,hgt_cat,"(70, Inf]",53
193.8883072071447,34.82314355951089,1.1000273492834738,med_dist,hgt_cat,"(70, Inf]",53
28.1782568037741,8.090698440754215,1.3089696066374703,post_tx_death,hgt_cat,"(70, Inf]",53
0.08627434623175578,0.02729120610468409,1.4870805052370897,ptd_ppy,hgt_cat,"(70, Inf]",53
6.762468892105881,1.7640181538928403,2.055544331102814,med_offer,hgt_cat,"(70, Inf]",53
