mods_id,xi,omega,alpha,name,value,params_1,wl_weight,post_tx_weight,efficiency_weight,cpra_weight,peds_weight,pld_weight,bio_weight,abo_weight,height_weight,cost_weight,distance_weight,method
tx_ppy,125.26958047544744,5.825789290978313,1.2162404580883694,ov,ov,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,58.50577658861134,3.9199447389881863,0.7676015429788053,ov,ov,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,792.8609708356125,11.119053116677842,-0.6301535444147371,ov,ov,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,637.1266020527271,30.24275633796473,-1.1417801718604192,ov,ov,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,11.141506539874314,0.5571436188124849,-1.4949763308358657,ov,ov,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1976.6776265395456,52.90161740880069,-0.700369978064471,dx_grp,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,1260.4057771177256,45.93345545448266,0.4968656253913157,dx_grp,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,68.98315991987043,11.480911526863869,1.1377145048581006,dx_grp,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,3.794979235819735,0.573984291084057,0.8899771842333015,dx_grp,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,65.96575021067414,4.808021078938156,1.3680426273498445,dx_grp,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,159.32374054675049,10.781640779259488,-0.1949090614997644,dx_grp,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,782.2851330854841,20.605804546517188,-0.7337057733598209,dx_grp,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,138.5581087911607,13.240072546661438,0.4797961455643807,dx_grp,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,9.677323724136643,0.914738992685905,0.5155360586772548,dx_grp,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,454.68784807598234,25.44037859466733,-0.681373580404184,dx_grp,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,303.6797631717893,22.705899094692516,-1.146035258408842,dx_grp,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,29.381338852543305,6.404429148203414,0.6386525138731084,dx_grp,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,10.188947770256169,3.115031828047256,1.3936723088314986,dx_grp,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,96.96789274603664,18.25452550530554,2.2952196291363425,dx_grp,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,65.60541125095804,12.033679285236138,1.217015920068757,dx_grp,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,778.2040862651021,54.708412802710875,1.137961699640932,dx_grp,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,30.582693704066383,6.694684262971728,0.8827105259072946,dx_grp,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,9.243064070237985,2.4100800777144404,1.2738546730926883,dx_grp,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,615.0631716935964,32.75522150732308,-1.1641241793952732,dx_grp,C,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,520.5150531225378,29.400868687849936,-1.1736219474861032,dx_grp,C,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,16.172499657055994,5.253160789913182,1.0077044594388418,dx_grp,C,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,6.943751628372675,2.7755986808103765,1.5218672168031089,dx_grp,C,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,212.9251546520674,26.574396820167088,1.6518153019725734,dx_grp,C,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,25.29899640661588,4.457699928272706,1.2019196018264624,dx_grp,C,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,789.7155590480345,35.11994405663625,-0.7481562876386774,dx_grp,C,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,42.44688576459528,9.459155408917407,1.623192192091745,dx_grp,C,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,7.112948703605417,1.5640082329985834,1.5754643086087856,dx_grp,C,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,4228.64310161344,88.26083478081323,1.249005790955754,dx_grp,D,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,3096.4485889649895,59.50743742205121,0.4741821486792727,dx_grp,D,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,339.40017596863044,23.72346492706035,0.8835551065670403,dx_grp,D,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,20.316703704536383,1.19400753178723,0.5938125924297667,dx_grp,D,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,179.08270611122651,9.568288543701565,0.9798064865562364,dx_grp,D,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,41.38248213612398,3.087833550670903,0.6859384622302825,dx_grp,D,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,805.4105424116148,15.81351030333567,-1.420284189194364,dx_grp,D,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,397.8636433193267,19.510130955837443,-0.34155675166681143,dx_grp,D,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,11.870181437372716,0.6438654409699843,-0.7510425720080933,dx_grp,D,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1151.8070144553856,39.71477980428958,-0.6254478518520364,hgt_cat,"(-Inf,62.2]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,691.5144926174615,34.987784395987475,1.4972734765924818,hgt_cat,"(-Inf,62.2]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,90.46074940319016,12.756793991657442,0.9516283381832208,hgt_cat,"(-Inf,62.2]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,12.422705473847738,1.9219984982553249,1.242359285314095,hgt_cat,"(-Inf,62.2]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,93.8230454916935,9.314152069257556,1.5088089924862262,hgt_cat,"(-Inf,62.2]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,83.47041598910293,10.187833032905132,1.1783322765171536,hgt_cat,"(-Inf,62.2]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,767.1277007126948,29.748200411538285,0.89608309594238,hgt_cat,"(-Inf,62.2]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,76.72598401345127,9.3497670862256,0.5606039176645076,hgt_cat,"(-Inf,62.2]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,9.470152351269762,1.214513287255918,0.6673179391623392,hgt_cat,"(-Inf,62.2]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1561.2104803129562,47.72722577386591,0.859744636962654,hgt_cat,"(62.2,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,1068.805118413573,33.55919506706663,-0.2869371490633261,hgt_cat,"(62.2,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,95.93362001648774,11.80016802098516,0.7173513960094793,hgt_cat,"(62.2,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,9.615204723955827,1.3273773996885077,0.9509611396637816,hgt_cat,"(62.2,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,103.9675592204677,7.60078475182457,1.041006383405,hgt_cat,"(62.2,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,69.44773099237867,7.1836502306232415,0.932390523803858,hgt_cat,"(62.2,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,776.8566411484006,24.01231924721515,0.8519157407653001,hgt_cat,"(62.2,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,118.42904532029031,12.72466214290807,0.6972793839498859,hgt_cat,"(62.2,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.004629228058674,1.1466135764084295,0.8767740649636565,hgt_cat,"(62.2,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1265.0723997034197,39.784907554122285,-0.5241846108873373,hgt_cat,"(65,67]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,835.4631589505173,40.63169721134173,1.336577094854292,hgt_cat,"(65,67]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,72.5568488794667,11.768765728310004,1.435041531215615,hgt_cat,"(65,67]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,9.999217350877409,1.4874193283878447,1.0302272195946232,hgt_cat,"(65,67]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,108.87476765631958,10.802034060358835,2.000774137116254,hgt_cat,"(65,67]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,63.87993486462885,8.76912555092577,1.3968624276991723,hgt_cat,"(65,67]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,775.7350246477724,26.710235295083773,0.7876332925104359,hgt_cat,"(65,67]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,96.85423093575852,11.496463894061517,0.6879244008265434,hgt_cat,"(65,67]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.375755537240796,1.2172473310625709,0.6443648620815517,hgt_cat,"(65,67]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1859.961504584683,53.162342130840315,1.0330589147612317,hgt_cat,"(67,70]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,1338.8302687630546,47.425715737260184,1.2838597898261197,hgt_cat,"(67,70]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,119.38118074076736,16.09942956618562,1.292095840515595,hgt_cat,"(67,70]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,11.799851442825698,1.5154030687576343,1.2263394854034106,hgt_cat,"(67,70]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,127.81666453522656,10.659812449888264,1.450013833014159,hgt_cat,"(67,70]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,58.13191532188628,6.945168534478008,1.2048943521265567,hgt_cat,"(67,70]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,793.2509300822506,18.920830385061155,-0.3626756510193462,hgt_cat,"(67,70]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,150.97733350042682,16.757031024733124,1.446596256039431,hgt_cat,"(67,70]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.142976683461049,1.1309546451351615,1.5171462756041332,hgt_cat,"(67,70]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1433.4309021887275,43.58657050625183,-0.7389305883199754,hgt_cat,"(70, Inf]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,1206.0388750466084,40.27574141076788,-1.389986553657372,hgt_cat,"(70, Inf]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,75.19682880700954,10.048656782953108,-0.7489946281224881,hgt_cat,"(70, Inf]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,13.077845605153843,1.6956597546854075,-0.5998099269791783,hgt_cat,"(70, Inf]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,198.5363940250529,16.274073336432174,1.0498818013171063,hgt_cat,"(70, Inf]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,23.352961294338716,4.026490613716801,2.1667953631338976,hgt_cat,"(70, Inf]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,800.9163652831655,23.49580741823802,-0.9618777212905848,hgt_cat,"(70, Inf]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,158.57455475955317,13.923016182614566,-1.1098084238066437,hgt_cat,"(70, Inf]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,11.741540466980185,1.038788326649421,-0.9508314366403786,hgt_cat,"(70, Inf]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,2705.4718624668103,67.18470746028103,0.952320947848565,abo,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,2060.495835652256,54.37081602475906,-1.1859613143866456,abo,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,153.2658235979509,18.412347486327388,1.2223631384251037,abo,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,10.46721961611978,1.2277915158004629,1.3490157429108822,abo,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,133.65574376258658,9.34201253241276,0.9570638407594324,abo,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,50.79103205098561,5.947817636030376,1.3201561039552463,abo,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,773.2173774817032,18.06815179533054,0.8345475517632167,abo,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,237.1408701015649,17.545912599903936,0.6779192387896814,abo,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,11.17421096517467,0.7677653286926328,-0.44777109835018625,abo,A,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,277.60751341937305,19.556343039450475,-0.3177705198746306,abo,AB,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,210.9219493293996,17.53383482397326,0.8031453153013782,abo,AB,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,10.306259499896573,5.335746693773644,1.8707406605681176,abo,AB,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,7.808862957355126,4.473467378044767,2.3654838741575483,abo,AB,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,147.4958553725719,36.49739126881716,2.531785684629547,abo,AB,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,42.19401376882246,13.235523264190922,2.155735798347411,abo,AB,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,758.8536793109694,51.56448800059804,0.7480344898852475,abo,AB,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,25.311051263858182,5.6781382511179,0.49774814765778774,abo,AB,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,9.87862401679205,2.5384862551516494,0.825797744459061,abo,AB,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,832.8955000915456,39.0027075615529,0.6535703662672361,abo,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,680.6543268776481,27.645101256687234,-0.5749344411014613,abo,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,42.24565634827291,9.148665630233973,1.0805387736196652,abo,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,9.760577631039885,2.6352887613760196,2.100064780213147,abo,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,152.00752737295744,19.14617778604408,1.4463308191658704,abo,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,43.260706210606585,8.802767774523454,1.740533765215324,abo,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,768.1552325890424,30.468297293022637,0.7006503075232711,abo,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,77.1947039733014,10.179447418767852,0.7588926094949264,abo,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.354073919148348,1.3832976476829255,0.6870599613720996,abo,B,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,3378.6326639279205,71.67871513936049,0.636633273178542,abo,O,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,2282.218193624546,51.03339344083032,-0.3275297246191353,abo,O,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,240.743090127963,21.921057091025464,0.9473513869818502,abo,O,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,11.96243360077964,0.9870323085553556,0.8828692410995372,abo,O,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,105.89503832823362,8.604636380784756,2.484657844750645,abo,O,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,69.24172509356285,5.585620958853657,0.35589516300396623,abo,O,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,806.1242208766133,18.18336789492942,-1.283289622660052,abo,O,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,254.0311764913645,19.085960706346516,0.9520200584262468,abo,O,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.317349531615443,0.6643715078216189,0.4829119016719477,abo,O,382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,553.2309346347919,29.188104265887716,-1.1054791754741833,age_cat,"(-Inf,35]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,431.0527479898085,24.702204247745424,-0.9590195297269374,age_cat,"(-Inf,35]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,18.573924859053815,6.140482749288454,1.2850395973418156,age_cat,"(-Inf,35]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,7.375535631854149,3.1588310165063023,2.052726186603154,age_cat,"(-Inf,35]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,169.4977406498107,18.56314903665114,0.8568354173696925,age_cat,"(-Inf,35]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,36.71189187563015,9.259187461422004,2.106496995712216,age_cat,"(-Inf,35]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,756.7376597629356,39.10391999453263,1.1836635689445747,age_cat,"(-Inf,35]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,38.85795913301015,8.30806118145501,1.1748527705124985,age_cat,"(-Inf,35]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,7.9775865857171055,1.8528897048345128,1.3317974399169514,age_cat,"(-Inf,35]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,1184.214572564588,38.70016974129334,-0.5593209109495735,age_cat,"(35,50]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,978.0819705305764,37.32624562754627,0.984977425771307,age_cat,"(35,50]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,35.59425958852139,8.762383170960723,1.4079469866812544,age_cat,"(35,50]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,7.912494559803387,1.9976286716025569,1.4418687028364985,age_cat,"(35,50]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,218.758537955001,15.849662663160192,0.4040298948469983,age_cat,"(35,50]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,25.745226122545308,3.7526036824000513,1.9821650436111813,age_cat,"(35,50]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,771.2946326197313,28.10707568364513,1.3351309846079165,age_cat,"(35,50]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,104.30536401350705,10.4876753717581,-0.4696799439803763,age_cat,"(35,50]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,9.118318302766898,0.9866234738782756,-0.7433909275389253,age_cat,"(35,50]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,3412.6198405710197,73.35709191303907,0.9639087443319576,age_cat,"(50,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,2521.6383080535406,63.65965923235485,0.9182131894500392,age_cat,"(50,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,183.30582864288112,20.15743583332306,1.277946478073566,age_cat,"(50,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,9.835068545084503,0.8499806327024245,0.6051670300833201,age_cat,"(50,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,128.34994238897525,7.612901339831592,1.1859905039625138,age_cat,"(50,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_wlt,56.018025558053424,4.704860065420361,0.7993442046284704,age_cat,"(50,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
med_dist,799.2082773866628,17.45584843747573,-1.288741579504805,age_cat,"(50,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
post_tx_death,307.1014412458049,19.08408984194894,-0.8132729451220195,age_cat,"(50,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
ptd_ppy,10.934188373292058,0.7548254199503099,-1.1756771644406083,age_cat,"(50,65]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
can_count,2084.524261186565,58.937194008463,0.9150686083035344,age_cat,"(65, Inf]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_count,1180.927157045668,51.662567960515354,1.3231626303060602,age_cat,"(65, Inf]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wait_death,208.51647491189672,18.00078072823329,1.1572573502450936,age_cat,"(65, Inf]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
wld_ppy,14.736552324688946,1.2644830864876075,1.0401287411748952,age_cat,"(65, Inf]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
tx_ppy,82.72215355946894,5.35865700575925,0.924975706064243,age_cat,"(65, Inf]",382,0.35,0.25,0,0.05,0.2,0.05,0.1,NA,NA,NA,NA,Supply-CAS
